age,education,wage,hh_size,count_car,total_asset,total_income,total_debt,total_consumption,hospitalization_expenses,gender,hukou,marriage,physical_condition,work,old_age_insurance,medical_insurance,unemployment_insurance,housing_fund,poor_hh,house_type,phone_type,hhid,remark,pline,track,hhead,respond,year,returnee
24.0,9.0,,2.0,1,581500.0,164500.0,109200.0,199682.8,11760.6064453125,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2013007223,,2.0,1,1.0,1.0,2015.0,1.0
47.0,6.0,20000.00390625,4.0,0,201600.0,110000.0,100000.0,103040.03,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,2.0,1.0,2015014609,,2.0,0,0.0,0.0,2015.0,0.0
45.0,6.0,,3.0,0,146840.48,43630.0,45000.0,38434.805,,0.0,,2.0,,,,,,,0.0,3.0,1.0,2013018989,,2.0,1,0.0,0.0,2015.0,0.0
29.0,16.0,47500.0,2.0,0,810000.0,67500.0,245000.0,19079.998,8000.00048828125,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,,1.0,1.0,2015030233,,2.0,0,1.0,0.0,2015.0,0.0
30.0,16.0,65500.01171875,2.0,0,479561.75,238500.0,2000.0,128776.52,,0.0,0.0,2.0,2.0,1.0,2.0,,1.0,1.0,0.0,2.0,1.0,201100136,,2.0,1,0.0,0.0,2015.0,0.0
45.0,6.0,,3.0,0,505100.0,48000.0,,37029.04,5999.99951171875,0.0,1.0,2.0,3.0,0.0,3.0,3.0,,0.0,0.0,1.0,2.0,2015018060,,1.0,0,0.0,1.0,2015.0,1.0
34.0,9.0,20000.00390625,3.0,2,777200.0,140500.0,25000.0,158110.02,4000.001953125,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,201107263,,1.0,1,1.0,1.0,2015.0,1.0
45.0,12.0,,2.0,0,983610.75,46892.0,102635.22,57599.484,,1.0,,2.0,1.0,1.0,,,0.0,0.0,0.0,1.0,2.0,2015018079,,2.0,0,0.0,0.0,2015.0,1.0
29.0,16.0,,3.0,0,2830918.8,37600.0,,53569.652,,0.0,,1.0,,,,,,,0.0,1.0,1.0,2013008488,,3.0,1,0.0,0.0,2015.0,0.0
41.0,6.0,,2.0,0,11300.0,400.0,,1800.0,,1.0,,2.0,,,,,,,0.0,1.0,2.0,2013022437,,4.0,1,0.0,0.0,2015.0,0.0
25.0,9.0,,3.0,0,483100.0,14590.0,,82030.016,,1.0,,1.0,,,,,,,,1.0,1.0,201102854,,3.0,1,0.0,0.0,2015.0,0.0
38.0,16.0,50000.0078125,2.0,0,174550.0,50200.0,,76699.99,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,,2.0,1.0,2015030514,,1.0,0,1.0,1.0,2015.0,0.0
39.0,9.0,23617.89453125,3.0,0,522615.84,98009.0,95000.0,81826.0,,0.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,2013014057,,2.0,1,0.0,0.0,2015.0,0.0
29.0,9.0,10000.0029296875,4.0,0,371930.0,69979.0,2000.0,60799.996,43000.0,1.0,1.0,2.0,3.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2013027826,,4.0,1,0.0,0.0,2015.0,1.0
60.0,9.0,17999.998046875,4.0,0,233878.48,48231.0,,18350.002,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,,3.0,1.0,2013025208,,2.0,1,0.0,0.0,2015.0,1.0
40.0,12.0,,4.0,1,2347595.2,82161.0,,117958.766,,1.0,,2.0,,,,,,,0.0,1.0,2.0,2013012605,,4.0,1,0.0,0.0,2015.0,0.0
46.0,9.0,17999.998046875,2.0,0,207449.62,34300.0,,20496.002,,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,201108208,,1.0,1,1.0,1.0,2015.0,1.0
41.0,6.0,23999.998046875,2.0,0,18400.0,27330.0,200.0,11340.0,,1.0,1.0,2.0,3.0,1.0,,3.0,,0.0,0.0,3.0,2.0,2015032380,,3.0,0,0.0,0.0,2015.0,0.0
49.0,12.0,,3.0,1,919000.0,35000.0,45000.0,87505.17,,0.0,1.0,2.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,2013027544,,1.0,1,1.0,1.0,2015.0,0.0
40.0,9.0,,3.0,0,149864.97,15510.0,,15200.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,,0.0,0.0,1.0,2.0,2013003228,,2.0,1,0.0,1.0,2015.0,1.0
37.0,12.0,,2.0,0,321457.2,49300.0,,46380.004,,0.0,,2.0,,,,,,,,1.0,2.0,2013004945,,3.0,1,0.0,0.0,2015.0,0.0
30.0,16.0,,3.0,1,596000.0,40000.0,,25366.0,,0.0,,1.0,,,,,,,,1.0,2.0,201104520,,3.0,1,0.0,0.0,2015.0,0.0
21.0,16.0,,3.0,0,453300.0,10000.0,,53467.996,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,,2.0,1.0,2013022872,,3.0,1,0.0,1.0,2015.0,0.0
27.0,9.0,,2.0,1,202821.39,51650.0,28000.0,47719.992,23999.998046875,0.0,1.0,2.0,1.0,0.0,,3.0,,0.0,0.0,1.0,1.0,2013025955,,1.0,1,0.0,1.0,2015.0,1.0
52.0,12.0,,2.0,0,1534733.6,10000.0,150000.0,23256.002,,1.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,,1.0,1.0,2015029290,,1.0,0,1.0,1.0,2015.0,1.0
34.0,12.0,,3.0,0,258328.45,41750.0,,38982.77,,0.0,,2.0,,,,,,,,1.0,3.0,2013021049,,4.0,1,0.0,0.0,2015.0,0.0
19.0,9.0,,3.0,0,530680.0,40000.0,110000.0,32039.994,,1.0,1.0,1.0,2.0,0.0,,3.0,,0.0,0.0,1.0,2.0,2015030370,,3.0,0,0.0,0.0,2015.0,1.0
28.0,9.0,,3.0,0,587000.0,1060.0,20000.0,34400.0,,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,1.0,1.0,2015013953,,1.0,0,1.0,1.0,2015.0,1.0
29.0,9.0,,4.0,0,276200.0,18110.0,,49303.957,,1.0,1.0,2.0,2.0,0.0,,3.0,,0.0,1.0,1.0,1.0,2013017619,,3.0,1,0.0,0.0,2015.0,1.0
17.0,,,5.0,0,818515.56,37400.0,,51139.953,,1.0,,,,,,,,,0.0,1.0,2.0,201101391,,5.0,1,0.0,0.0,2015.0,0.0
56.0,12.0,2800.0,7.0,0,131630.95,79222.0,,33907.86,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2015027470,,2.0,0,1.0,0.0,2015.0,1.0
55.0,15.0,50000.0078125,2.0,1,9222529.0,134002.0,,84360.016,32000.009765625,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2015001098,,1.0,0,1.0,1.0,2015.0,1.0
50.0,9.0,,4.0,0,191975.22,62700.0,,44345.0,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,,1.0,1.0,2015032145,,2.0,0,0.0,0.0,2015.0,1.0
39.0,19.0,70000.03125,2.0,1,3246012.0,192000.0,2000.0,84400.0,,0.0,0.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,,1.0,1.0,201100382,,2.0,1,0.0,0.0,2015.0,0.0
28.0,9.0,,4.0,0,252100.0,8400.0,,8400.0,,1.0,,2.0,,,,,,,,1.0,2.0,2013003087,,3.0,1,0.0,0.0,2015.0,0.0
24.0,6.0,20000.00390625,6.0,0,111676.33,20909.0,5500.0,19491.988,,1.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2013026953,,6.0,1,0.0,0.0,2015.0,1.0
19.0,16.0,,3.0,0,527098.3,44.0,160000.0,45437.547,,1.0,,1.0,1.0,0.0,,7.0,,,,1.0,1.0,2015006836,,3.0,0,0.0,0.0,2015.0,0.0
21.0,9.0,0.0,5.0,0,21500.0,69743.0,,15600.003,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,201105130,,5.0,1,0.0,0.0,2015.0,0.0
28.0,0.0,,4.0,0,317500.0,0.0,,22399.996,,0.0,,2.0,,,,,,,,1.0,1.0,2013027378,,6.0,1,0.0,0.0,2015.0,0.0
45.0,6.0,,3.0,0,84500.0,59273.0,14000.0,11182.492,,1.0,1.0,2.0,2.0,1.0,3.0,,,0.0,0.0,1.0,2.0,2013007737,,2.0,1,1.0,0.0,2015.0,1.0
49.0,9.0,79999.9609375,4.0,1,398622.75,96200.0,250000.0,30713.67,,1.0,1.0,2.0,2.0,1.0,,,0.0,0.0,0.0,1.0,2.0,2013002345,,2.0,1,1.0,0.0,2015.0,0.0
28.0,16.0,,3.0,0,874102.25,60600.0,,46800.0,,1.0,,1.0,,,,,,,,1.0,2.0,2013013836,,3.0,1,0.0,0.0,2015.0,0.0
39.0,6.0,,1.0,0,20788.65,4328.0,,6776.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,201105339,,3.0,1,0.0,0.0,2015.0,1.0
25.0,16.0,,4.0,0,147400.0,921.0,,36079.996,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,201106135,,6.0,1,0.0,0.0,2015.0,0.0
20.0,16.0,,1.0,0,965000.0,1500.0,,45600.0,,1.0,1.0,1.0,1.0,0.0,,4.0,,,0.0,3.0,1.0,2015026315,,1.0,0,1.0,1.0,2015.0,0.0
17.0,15.0,3494.19482421875,3.0,0,43768.875,6122.0,,39710.17,,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,2.0,1.0,2015005886,,1.0,0,1.0,1.0,2015.0,0.0
43.0,6.0,12999.9951171875,2.0,0,53697.926,24890.0,25400.0,58950.0,,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,201107797,,3.0,1,0.0,0.0,2015.0,0.0
44.0,9.0,30787.927734375,3.0,0,93886.89,61989.0,,52552.582,,1.0,0.0,2.0,2.0,1.0,,,0.0,0.0,,1.0,1.0,2015006892,,4.0,0,0.0,0.0,2015.0,0.0
32.0,9.0,,4.0,0,280490.0,6620.0,,10184.004,,0.0,,2.0,,,,,,,1.0,1.0,2.0,201105524,,3.0,1,0.0,0.0,2015.0,0.0
32.0,9.0,,2.0,1,1062000.0,80000.0,20000.0,441288.06,,0.0,1.0,2.0,2.0,1.0,,3.0,0.0,0.0,,2.0,1.0,2013024941,,2.0,1,0.0,0.0,2015.0,0.0
27.0,12.0,,2.0,0,98037.62,15081.0,,9119.999,,1.0,,2.0,,,,,,,0.0,1.0,3.0,201104771,,3.0,1,0.0,0.0,2015.0,0.0
26.0,9.0,29999.9921875,6.0,0,406800.0,121480.0,,19560.822,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,201105348,,4.0,1,0.0,0.0,2015.0,1.0
49.0,9.0,,2.0,0,472450.0,49200.0,,54383.992,,1.0,,2.0,,,,,,,0.0,1.0,3.0,2013017884,,3.0,1,0.0,0.0,2015.0,0.0
29.0,9.0,,5.0,0,313000.0,17919.0,,17280.0,,1.0,,2.0,,,,,,,0.0,1.0,2.0,201103965,,4.0,1,0.0,0.0,2015.0,0.0
49.0,9.0,,2.0,0,1002530.6,11.0,4000.0,86815.984,,1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,,3.0,1.0,2015034654,,2.0,0,0.0,0.0,2015.0,0.0
38.0,9.0,,3.0,0,3518000.0,60500.0,,35899.996,,0.0,,1.0,,,,,,,0.0,1.0,2.0,2013020515,,4.0,1,0.0,0.0,2015.0,0.0
32.0,6.0,,4.0,0,20830.0,251.0,,13703.004,,1.0,,2.0,,,,,,,,1.0,2.0,2013021504,,4.0,1,0.0,0.0,2015.0,0.0
34.0,6.0,,3.0,0,608500.0,7343.0,,11560.0,,1.0,,2.0,,,,,,,0.0,1.0,2.0,2013020933,,9.0,1,0.0,0.0,2015.0,0.0
31.0,6.0,,2.0,0,61700.0,7550.0,,11299.998,,0.0,,2.0,,,,,,,0.0,1.0,2.0,2013004627,,3.0,1,0.0,0.0,2015.0,0.0
44.0,9.0,,4.0,0,19300.0,0.0,,9039.999,,0.0,,3.0,,,,,,,0.0,1.0,2.0,2013021978,,1.0,1,0.0,0.0,2015.0,0.0
38.0,6.0,39999.99609375,2.0,0,177250.0,94667.0,,32979.992,,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2013018934,,4.0,1,0.0,0.0,2015.0,0.0
43.0,15.0,149999.953125,2.0,1,1320500.0,365241.0,270000.0,135200.0,,1.0,0.0,2.0,2.0,1.0,,,0.0,0.0,0.0,2.0,1.0,2015017789,,1.0,0,1.0,1.0,2015.0,0.0
38.0,15.0,,2.0,0,414702.03,682.0,,34439.023,,1.0,0.0,2.0,1.0,1.0,,,1.0,1.0,0.0,1.0,2.0,2015000978,,3.0,0,1.0,0.0,2015.0,0.0
26.0,15.0,,4.0,0,804952.7,40510.0,,34686.76,,0.0,1.0,2.0,1.0,1.0,,,1.0,0.0,0.0,1.0,2.0,2015024657,,4.0,0,0.0,0.0,2015.0,1.0
26.0,9.0,,3.0,1,414931.47,35350.0,,130945.555,,1.0,,1.0,,,,,,,,1.0,2.0,2013017549,,3.0,1,0.0,0.0,2015.0,0.0
57.0,6.0,,3.0,0,760566.6,1434.0,280000.0,86213.9,,0.0,1.0,2.0,1.0,0.0,3.0,3.0,,0.0,0.0,1.0,2.0,2015026758,,1.0,0,0.0,1.0,2015.0,0.0
45.0,6.0,,5.0,0,18090.0,4270.0,,6140.0005,,1.0,,2.0,,,,,,,0.0,1.0,2.0,2013023811,,3.0,1,0.0,0.0,2015.0,0.0
40.0,12.0,,1.0,0,46152.656,14348.0,,9760.002,,1.0,,2.0,,,,,,,0.0,1.0,1.0,2013018856,,3.0,1,0.0,0.0,2015.0,0.0
38.0,15.0,,1.0,0,35000.0,21624.0,100000.0,7991.998,,1.0,,1.0,,,,,,,0.0,1.0,2.0,2013005749,,3.0,1,0.0,0.0,2015.0,0.0
28.0,9.0,20000.00390625,5.0,0,434000.0,103225.0,1000.0,28800.002,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,2013014220,,3.0,1,0.0,0.0,2015.0,0.0
24.0,9.0,7652.24072265625,2.0,0,512200.0,32658.0,150000.0,34920.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,2.0,1.0,2015029922,,2.0,0,0.0,0.0,2015.0,1.0
27.0,9.0,,3.0,0,32210.24,7624.0,1300.0,24186.998,,1.0,,2.0,,,,,,,0.0,1.0,3.0,2013020951,,4.0,1,0.0,0.0,2015.0,0.0
22.0,12.0,79999.9609375,2.0,0,1042102.5,167600.0,20000.0,17200.004,,1.0,0.0,1.0,2.0,1.0,,,0.0,0.0,,1.0,1.0,2015011879,,2.0,0,0.0,0.0,2015.0,0.0
34.0,16.0,,2.0,0,575402.5,23552.0,,35771.996,,1.0,,2.0,,,,,,,,1.0,2.0,201103923,,4.0,1,0.0,0.0,2015.0,0.0
29.0,15.0,,4.0,1,1026157.56,59200.0,,48639.996,,1.0,,2.0,,,,,,,0.0,1.0,1.0,201105205,,3.0,1,0.0,0.0,2015.0,0.0
25.0,15.0,,4.0,0,22000.0,31.0,,86200.0,,0.0,0.0,1.0,1.0,1.0,5.0,,0.0,0.0,0.0,2.0,1.0,2015026110,,3.0,0,0.0,0.0,2015.0,0.0
40.0,9.0,26268.49609375,4.0,0,346350.0,79661.0,270000.0,99529.984,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,1.0,2.0,2013027959,,7.0,1,0.0,0.0,2015.0,1.0
33.0,12.0,23999.998046875,4.0,0,414500.0,109022.0,220000.0,38524.137,,0.0,0.0,2.0,1.0,1.0,,,0.0,0.0,0.0,1.0,1.0,2015018995,,3.0,0,0.0,0.0,2015.0,1.0
28.0,12.0,7887.3154296875,4.0,0,199247.55,25917.0,,23415.121,,1.0,1.0,2.0,2.0,1.0,3.0,,0.0,0.0,,1.0,1.0,2013025876,,2.0,1,0.0,1.0,2015.0,1.0
39.0,9.0,35000.0,3.0,0,513249.0,60000.0,350000.0,24199.996,,1.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,,1.0,1.0,2013022359,,1.0,1,1.0,1.0,2015.0,1.0
46.0,9.0,35999.984375,5.0,0,886136.7,111650.0,260000.0,107076.05,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2013018478,,4.0,1,0.0,0.0,2015.0,1.0
32.0,12.0,59999.98046875,2.0,0,756000.0,442980.0,10000.0,100300.0,,1.0,1.0,2.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,2.0,1.0,2015026334,,1.0,0,1.0,1.0,2015.0,0.0
35.0,6.0,,3.0,0,428500.0,54234.0,10000.0,21139.998,,0.0,,2.0,,,,,,,0.0,1.0,1.0,2013012303,,4.0,1,0.0,0.0,2015.0,0.0
49.0,0.0,,5.0,1,341200.0,30670.0,40000.0,71940.78,,0.0,1.0,2.0,2.0,1.0,3.0,3.0,,0.0,1.0,1.0,2.0,2015036817,,2.0,0,0.0,0.0,2015.0,1.0
20.0,9.0,,4.0,0,17018.865,5700.0,,12130.0,,1.0,,1.0,,,,,,,0.0,3.0,1.0,201102797,,4.0,1,0.0,0.0,2015.0,0.0
39.0,9.0,11999.9970703125,2.0,0,406166.62,48000.0,,35911.996,,0.0,0.0,2.0,3.0,1.0,,2.0,0.0,0.0,,1.0,2.0,2013013819,,2.0,1,0.0,0.0,2015.0,1.0
35.0,6.0,,2.0,0,41650.0,73482.0,,10152.0,,0.0,,2.0,,,,,,,0.0,1.0,2.0,2013007283,,3.0,1,0.0,0.0,2015.0,0.0
23.0,16.0,,7.0,0,103101.38,18216.0,,5055.9995,,1.0,,1.0,,,,,,,0.0,1.0,3.0,201103984,,4.0,1,0.0,0.0,2015.0,0.0
47.0,6.0,,4.0,0,604421.75,327350.0,10000.0,78170.0,,0.0,1.0,2.0,2.0,1.0,3.0,3.0,,0.0,1.0,1.0,2.0,2013013749,,1.0,1,0.0,0.0,2015.0,1.0
51.0,9.0,20000.00390625,5.0,1,1033469.4,50238.0,,61352.0,3749.99853515625,1.0,1.0,2.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,201105474,,1.0,1,1.0,1.0,2015.0,1.0
26.0,9.0,,8.0,0,1390603.2,148012.0,35000.0,98644.69,,1.0,1.0,2.0,,,,3.0,,,0.0,1.0,2.0,2013020980,,4.0,1,0.0,0.0,2015.0,0.0
39.0,16.0,,3.0,0,2720264.8,38840.0,,59480.004,,0.0,,2.0,,,,,,,,1.0,1.0,201102645,,3.0,1,0.0,0.0,2015.0,0.0
25.0,15.0,,2.0,0,280661.0,67000.0,,38079.996,2800.0,0.0,0.0,2.0,2.0,0.0,,4.0,,0.0,,2.0,1.0,2015031246,,1.0,0,0.0,1.0,2015.0,1.0
30.0,9.0,,5.0,0,103000.0,4230.0,10000.0,20740.0,,1.0,,2.0,,,,,,,0.0,1.0,2.0,2013024439,,3.0,1,0.0,0.0,2015.0,0.0
43.0,9.0,,5.0,4,20000000.0,3355000.0,1016000.0,225548.66,,1.0,,2.0,2.0,1.0,,2.0,0.0,,0.0,1.0,1.0,2015016992,,4.0,0,0.0,0.0,2015.0,1.0
20.0,6.0,,3.0,0,109300.0,37413.0,,7016.0005,,0.0,,1.0,,,,,,,0.0,1.0,2.0,2013016099,,5.0,1,0.0,0.0,2015.0,0.0
37.0,6.0,,4.0,0,104949.99,20188.0,,47660.0,,1.0,,2.0,,,,,,,0.0,1.0,3.0,2013005435,,4.0,1,0.0,0.0,2015.0,0.0
60.0,6.0,,4.0,0,237900.0,-260.0,,10979.999,,0.0,,2.0,,,,,,,1.0,1.0,2.0,201107944,,1.0,1,0.0,0.0,2015.0,0.0
27.0,9.0,24999.994140625,6.0,0,143299.98,59237.0,56000.0,32197.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,1.0,1.0,2.0,201107877,,3.0,1,0.0,0.0,2015.0,1.0
26.0,9.0,,6.0,1,451000.0,43993.0,210000.0,37100.0,,0.0,,2.0,,,,,,,,1.0,2.0,2013026102,,6.0,1,0.0,0.0,2015.0,0.0
49.0,6.0,,4.0,1,235920.0,102980.0,68000.0,172739.98,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,,0.0,,2.0,1.0,2015035278,,2.0,0,1.0,0.0,2015.0,1.0
25.0,19.0,,4.0,1,19613538.0,1539600.0,,192617.08,,1.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,1.0,2013001175,,4.0,1,0.0,0.0,2015.0,0.0
26.0,9.0,,3.0,0,940200.0,60000.0,,53199.992,,1.0,,1.0,,,,,,,0.0,1.0,1.0,2013008738,,3.0,1,0.0,0.0,2015.0,0.0
49.0,15.0,4999.99951171875,3.0,1,636711.0,325011.0,50060.0,99499.99,,1.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2015002445,,1.0,0,1.0,1.0,2015.0,1.0
41.0,12.0,,3.0,0,76565.13,7200.0,,2279.9998,,0.0,,2.0,,,,,,,,1.0,3.0,2013017480,,2.0,1,0.0,0.0,2015.0,0.0
33.0,9.0,50000.0078125,2.0,0,468000.0,90800.0,,30659.998,,1.0,1.0,2.0,1.0,1.0,2.0,6.0,0.0,0.0,,2.0,1.0,2015014592,,1.0,0,1.0,1.0,2015.0,0.0
32.0,9.0,,4.0,0,216000.0,14282.0,,59549.99,,0.0,1.0,2.0,1.0,0.0,,,,0.0,0.0,1.0,1.0,201105299,,1.0,1,0.0,1.0,2015.0,1.0
25.0,9.0,,4.0,0,285687.06,72854.0,,10440.0,,0.0,1.0,2.0,1.0,1.0,,3.0,,0.0,0.0,1.0,3.0,2015016405,,4.0,0,0.0,0.0,2015.0,1.0
30.0,9.0,,2.0,0,11050.0,5900.0,,38196.004,,1.0,,2.0,,,,,,,0.0,2.0,1.0,2013010656,,2.0,1,0.0,0.0,2015.0,0.0
54.0,6.0,35000.0,3.0,0,270051.5,43010.0,12000.0,13522.416,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,1.0,1.0,2013021655,,2.0,1,1.0,0.0,2015.0,1.0
21.0,15.0,,3.0,0,141650.0,18817.0,30000.0,49756.01,,1.0,,1.0,,,,,,,,1.0,2.0,2013006227,,1.0,1,0.0,0.0,2015.0,0.0
34.0,6.0,11999.9970703125,2.0,0,51597.13,39385.0,250000.0,66060.01,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,201105075,,3.0,1,0.0,0.0,2015.0,1.0
47.0,9.0,35000.0,3.0,0,538400.0,95000.0,180000.0,23059.998,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,201100861,,2.0,1,0.0,0.0,2015.0,1.0
26.0,6.0,23999.998046875,4.0,0,59050.0,83000.0,,40324.62,,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,2.0,2.0,2015015084,,3.0,0,0.0,0.0,2015.0,0.0
40.0,9.0,26680.75390625,3.0,0,153400.0,48228.0,26500.0,23830.002,,0.0,1.0,2.0,2.0,1.0,,,0.0,0.0,,1.0,1.0,2013023011,,1.0,1,1.0,1.0,2015.0,1.0
22.0,9.0,4841.04833984375,4.0,1,250833.14,45617.0,20000.0,30659.998,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2013003929,,3.0,1,0.0,0.0,2015.0,0.0
42.0,9.0,23999.998046875,2.0,0,48927.17,54120.0,2000.0,42219.992,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,,,0.0,1.0,2.0,2015032383,,5.0,0,0.0,0.0,2015.0,0.0
22.0,9.0,,5.0,0,272500.0,47000.0,,54291.99,,1.0,,1.0,,,,,,,,1.0,2.0,2013007179,,3.0,1,0.0,0.0,2015.0,0.0
27.0,6.0,,4.0,0,30402.861,2725.0,1000.0,1516.0,,0.0,1.0,1.0,2.0,1.0,,,0.0,0.0,1.0,1.0,2.0,2013020866,,3.0,1,0.0,0.0,2015.0,1.0
29.0,16.0,20443.4453125,2.0,0,705500.0,111716.0,,98100.0,,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2013017841,,2.0,1,0.0,0.0,2015.0,1.0
24.0,9.0,11999.9970703125,4.0,0,398466.66,37460.0,20200.0,9700.001,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,201105872,,6.0,1,0.0,0.0,2015.0,0.0
27.0,9.0,6176.36572265625,4.0,0,797200.0,47530.0,,54819.992,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,2.0,1.0,201107656,,3.0,1,0.0,0.0,2015.0,1.0
34.0,9.0,50000.0078125,4.0,0,272200.0,77870.0,,31028.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,201102886,,5.0,1,1.0,0.0,2015.0,1.0
28.0,9.0,,3.0,0,103243.984,22200.0,,15300.001,,0.0,,2.0,,,,,,,,1.0,2.0,201100965,,4.0,1,0.0,0.0,2015.0,0.0
34.0,12.0,,4.0,2,17320442.0,50000.0,,150787.73,,0.0,,2.0,1.0,1.0,2.0,6.0,0.0,0.0,,1.0,1.0,2015025320,,2.0,0,0.0,0.0,2015.0,0.0
34.0,9.0,23999.998046875,5.0,0,186142.86,73358.0,,30720.004,,1.0,1.0,2.0,3.0,1.0,,3.0,0.0,0.0,1.0,1.0,2.0,2013023672,,8.0,1,0.0,0.0,2015.0,1.0
32.0,9.0,29999.9921875,3.0,0,125000.0,60600.0,,20803.018,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,3.0,1.0,2015014805,,2.0,0,0.0,0.0,2015.0,0.0
28.0,9.0,,3.0,1,448147.75,42500.0,,19560.002,,0.0,,2.0,,,,,,,,1.0,1.0,201100854,,3.0,1,0.0,0.0,2015.0,0.0
36.0,9.0,,3.0,0,1066415.8,30837.0,,16230.0,,1.0,1.0,1.0,1.0,1.0,,3.0,,0.0,0.0,1.0,2.0,2013020448,,5.0,1,0.0,0.0,2015.0,1.0
29.0,9.0,45000.015625,2.0,0,49150.0,46950.0,219200.0,79289.2,,1.0,1.0,2.0,1.0,1.0,,,0.0,0.0,,2.0,1.0,2013025562,,1.0,1,1.0,0.0,2015.0,0.0
46.0,9.0,29999.9921875,2.0,0,18657.652,33500.0,,42736.996,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,2015006599,,1.0,0,1.0,1.0,2015.0,0.0
35.0,15.0,,4.0,1,1181780.0,21680.0,,30400.002,,0.0,,2.0,,,,,,,,1.0,1.0,2013004177,,6.0,1,0.0,0.0,2015.0,0.0
23.0,16.0,100000.015625,1.0,2,14075000.0,255000.0,,327600.06,,1.0,0.0,1.0,1.0,1.0,,,0.0,0.0,0.0,2.0,1.0,2015017043,,1.0,0,1.0,1.0,2015.0,0.0
39.0,6.0,,4.0,0,110472.016,1710.0,4000.0,28334.734,,1.0,1.0,2.0,3.0,1.0,,,0.0,0.0,0.0,1.0,2.0,2013020836,,5.0,1,0.0,0.0,2015.0,1.0
24.0,16.0,,3.0,1,135150.0,43510.0,,15037.576,,1.0,,1.0,,,,,,,0.0,1.0,2.0,201106182,,4.0,1,0.0,0.0,2015.0,0.0
