age,education,wage,hh_size,count_car,total_asset,total_income,total_debt,total_consumption,hospitalization_expenses,gender,hukou,marriage,physical_condition,work,old_age_insurance,medical_insurance,unemployment_insurance,housing_fund,poor_hh,house_type,phone_type,hhid,pline,track,hhead,year,hhid_2011,hhid_2013,hhid_2015,hhid_2017,returnee
49.0,0.0,,5.0,0,553496.0,559641.0,152500.0,32569.0,5400.0,1.0,1.0,2.0,3.0,1.0,6.0,3.0,0.0,,0.0,1.0,2.0,2017034193,1,0,1.0,2017.0,.,.,.,2017034193,1.0
25.0,12.0,24000.0,3.0,0,518264.0,51985.0,0.0,28190.0,,0.0,0.0,1.0,2.0,1.0,,4.0,,,,1.0,1.0,2015029643,3,1,,2017.0,.,.,2015029643,2017039615,0.0
54.0,9.0,,5.0,0,2110190.0,6804.0,294670.0,103711.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,0.0,1.0,1.0,2015027082,2,1,1.0,2017.0,.,.,2015027082,2017030457,1.0
46.0,6.0,36000.0,4.0,0,285118.0,65856.0,73821.0,34584.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,201108333,3,1,1.0,2017.0,201108333,2013026894,2015036090,2017032276,0.0
26.0,9.0,20000.0,4.0,0,64297.0,107448.0,0.0,15564.0,,0.0,1.0,1.0,2.0,0.0,,2.0,,0.0,,1.0,1.0,2017002813,5,0,,2017.0,.,.,.,2017002813,0.0
39.0,15.0,96000.0,2.0,1,10815422.0,390575.0,1310000.0,100160.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,201100547,21,1,,2017.0,201100547,2013001911,2015001899,2017026236,1.0
51.0,16.0,30000.0,2.0,1,1051940.0,365050.0,0.0,101800.0,,0.0,0.0,2.0,1.0,0.0,2.0,1.0,,1.0,,1.0,1.0,201108431,1,1,,2017.0,201108431,2013027533,2015036729,2017005571,1.0
42.0,9.0,,3.0,0,17736.0,19579.0,1740.0,6722.0,,0.0,1.0,2.0,,0.0,,,,,,1.0,2.0,2013011356,2,1,,2017.0,.,2013011356,2015015299,2017024852,0.0
40.0,15.0,60000.0,2.0,1,773390.0,231850.0,0.0,223800.0,,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,2017026894,2,0,,2017.0,.,.,.,2017026894,0.0
34.0,9.0,,2.0,0,50626.0,24825.0,0.0,28940.0,,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,,0.0,1.0,1.0,2013025108,2,1,,2017.0,.,2013025108,2015033901,2017006235,1.0
37.0,9.0,36000.0,3.0,1,340240.0,76140.0,64065.0,172706.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,,,1.0,1.0,1.0,2017029407,3,0,,2017.0,.,.,.,2017029407,1.0
30.0,16.0,54000.0,3.0,0,41100.0,116535.0,,82600.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2017037418,1,0,1.0,2017.0,.,.,.,2017037418,0.0
38.0,9.0,90000.0,2.0,1,4617595.0,342125.0,0.0,96200.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,,2.0,1.0,2013010951,1,1,1.0,2017.0,.,2013010951,2015014800,2017028632,0.0
31.0,9.0,34800.0,4.0,0,411034.0,109485.0,40000.0,16774.0,,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,,1.0,1.0,2.0,2013018471,3,1,,2017.0,.,2013018471,2015024430,2017017570,0.0
30.0,9.0,30000.0,5.0,1,149769.0,33131.0,20000.0,23540.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,0.0,1.0,1.0,2013004606,6,1,,2017.0,.,2013004606,2015005638,2017010524,1.0
29.0,12.0,2000.0,5.0,0,63257.0,35998.0,,15160.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,,1.0,1.0,2017001269,4,0,,2017.0,.,.,.,2017001269,1.0
21.0,9.0,,5.0,0,10849.0,0.0,,22348.0,,0.0,1.0,1.0,,1.0,,3.0,0.0,0.0,,1.0,2.0,2017001985,4,0,,2017.0,.,.,.,2017001985,0.0
22.0,15.0,,4.0,1,95026.0,89352.09,0.0,74600.0,,0.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2013020230,3,1,,2017.0,.,2013020230,2015027944,2017000005,0.0
31.0,19.0,106000.0,4.0,2,2534340.0,328240.0,602000.0,776100.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,,1.0,1.0,2015029990,1,1,1.0,2017.0,.,.,2015029990,2017029286,1.0
37.0,9.0,,4.0,2,970702.0,197183.0,850.0,35790.0,,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2015016289,21,1,,2017.0,.,.,2015016289,2017031531,1.0
28.0,6.0,30000.0,5.0,0,511800.0,140100.0,250000.0,22500.0,,0.0,1.0,1.0,2.0,1.0,,3.0,0.0,0.0,,1.0,2.0,2017017372,5,0,,2017.0,.,.,.,2017017372,0.0
49.0,9.0,24000.0,2.0,0,207880.0,38002.8,0.0,19144.0,7400.0,1.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,,1.0,1.0,201102029,3,1,1.0,2017.0,201102029,2013007400,2015009970,2017004041,1.0
35.0,15.0,120000.0,1.0,0,142904.0,190407.0,0.0,72000.0,,1.0,0.0,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,1.0,2017021796,2,0,,2017.0,.,.,.,2017021796,1.0
23.0,15.0,,4.0,1,1774604.0,131200.0,493000.0,192332.0,,1.0,1.0,1.0,1.0,0.0,,3.0,,,0.0,1.0,1.0,2013017693,4,1,,2017.0,.,2013017693,2015023426,2017002515,1.0
16.0,9.0,,4.0,0,560306.0,106419.0,0.0,12000.0,,0.0,1.0,,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,201101189,5,1,,2017.0,201101189,2013004043,2015004813,2017025902,0.0
28.0,9.0,,6.0,0,62420.0,79015.0,0.0,24821.0,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,0.0,,1.0,2.0,2015027485,4,1,,2017.0,.,.,2015027485,2017026819,1.0
50.0,6.0,,3.0,0,205132.0,81373.414,122971.0,5000.0,,0.0,1.0,3.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,2017002199,2,0,,2017.0,.,.,.,2017002199,1.0
34.0,16.0,120000.0,2.0,0,174013.0,183512.0,,230982.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,1.0,2015026464,2,1,1.0,2017.0,.,.,2015026464,2017006763,0.0
25.0,19.0,,4.0,0,25909.0,58540.035,,11560.0,,0.0,1.0,1.0,1.0,0.0,,3.0,,,0.0,1.0,2.0,2013022401,6,1,,2017.0,.,2013022401,2015030806,2017018897,0.0
19.0,9.0,,4.0,0,674425.0,32743.1,0.0,60616.0,,1.0,1.0,1.0,3.0,1.0,,3.0,,0.0,0.0,1.0,1.0,2013024429,2,1,,2017.0,.,2013024429,2015033116,2017026084,0.0
58.0,9.0,7800.0,2.0,0,231000.0,29435.0,0.0,32372.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,,1.0,1.0,2017013863,2,0,1.0,2017.0,.,.,.,2017013863,0.0
32.0,15.0,,2.0,1,2259500.0,95605.0,480000.0,29620.0,,1.0,0.0,2.0,2.0,1.0,,,0.0,0.0,,1.0,1.0,2013002078,1,1,,2017.0,.,2013002078,2015002072,2017007699,1.0
38.0,9.0,,2.0,0,116139.0,8786.0,0.0,15397.0,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,0.0,1.0,2.0,2013005708,1,1,,2017.0,.,2013005708,2015007595,2017036786,1.0
41.0,6.0,,2.0,0,85457.0,112150.0,30000.0,166576.0,,0.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,,1.0,1.0,2015014502,1,1,1.0,2017.0,.,.,2015014502,2017004753,1.0
31.0,12.0,30000.0,3.0,0,742799.0,196436.5,32000.0,275140.0,,1.0,0.0,1.0,1.0,1.0,,2.0,0.0,0.0,,1.0,1.0,2015028995,3,1,,2017.0,.,.,2015028995,2017029370,1.0
27.0,15.0,,4.0,0,924360.0,163439.16,200000.0,38447.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,,,2.0,1.0,2015026800,1,1,1.0,2017.0,.,.,2015026800,2017005830,0.0
34.0,15.0,,2.0,1,716189.0,2000.0,50000.0,49540.0,,0.0,1.0,2.0,1.0,0.0,,3.0,,,,1.0,1.0,2017023827,2,0,,2017.0,.,.,.,2017023827,1.0
21.0,16.0,,3.0,0,438958.0,20283.37,8000.0,191300.0,,0.0,1.0,1.0,1.0,0.0,,3.0,,,,2.0,1.0,2017006647,3,0,,2017.0,.,.,.,2017006647,0.0
49.0,6.0,,2.0,0,140126.0,51652.5,20000.0,29300.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,0.0,1.0,1.0,201103597,2,1,1.0,2017.0,201103597,2013011484,2015015428,2017007488,1.0
25.0,6.0,10000.0,5.0,0,41696.0,50391.54,8960.0,27183.0,,0.0,1.0,2.0,2.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,2017004859,4,0,,2017.0,.,.,.,2017004859,0.0
48.0,6.0,30000.0,2.0,0,353977.0,95006.19,270000.0,42880.0,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,2.0,1.0,2013024076,2,1,,2017.0,.,2013024076,2015032758,2017024575,0.0
31.0,9.0,35000.0,1.0,0,678326.0,100175.0,0.0,47040.0,,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,201105707,3,1,,2017.0,201105707,2013017348,2015023080,2017031921,1.0
29.0,16.0,48000.0,2.0,0,827941.0,103434.41,,81450.0,,0.0,1.0,2.0,1.0,1.0,,,0.0,0.0,,2.0,1.0,2017037462,2,0,1.0,2017.0,.,.,.,2017037462,0.0
40.0,16.0,72000.0,2.0,0,2863089.0,159376.95,0.0,67160.0,,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2015016926,1,1,,2017.0,.,.,2015016926,2017013404,0.0
28.0,16.0,50000.0,2.0,1,2099600.0,754525.0,564246.0,420900.0,,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2015023883,1,1,1.0,2017.0,.,.,2015023883,2017020170,1.0
23.0,12.0,30000.0,4.0,1,615211.0,202955.62,30000.0,17144.0,,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,,1.0,1.0,201101119,4,1,,2017.0,201101119,2013003973,2015004744,2017030049,1.0
30.0,6.0,14400.0,4.0,0,535992.0,76010.0,0.0,26900.0,,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2017005586,6,0,,2017.0,.,.,.,2017005586,0.0
51.0,9.0,,3.0,0,763577.0,96300.0,480000.0,62800.0,,1.0,0.0,2.0,2.0,0.0,,2.0,,0.0,,1.0,1.0,2013016952,2,1,,2017.0,.,2013016952,2015022682,2017002971,1.0
51.0,6.0,45000.0,4.0,0,219222.0,95720.0,0.0,33850.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2013013383,1,1,1.0,2017.0,.,2013013383,2015018145,2017015611,1.0
43.0,12.0,39600.0,2.0,0,529828.0,117260.41,,146300.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,,0.0,,2.0,2.0,2013021766,21,1,1.0,2017.0,.,2013021766,2015029879,2017012140,1.0
21.0,16.0,,4.0,0,555302.0,37051.05,20000.0,71140.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,201104962,3,1,,2017.0,201104962,2013015643,2015021395,2017009900,1.0
30.0,0.0,,4.0,0,128145.0,26565.807,0.0,41990.0,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2013016986,11,1,,2017.0,.,2013016986,2015022719,2017031082,0.0
28.0,9.0,,3.0,1,746020.0,110525.0,0.0,151840.0,,0.0,1.0,2.0,1.0,0.0,3.0,3.0,,0.0,0.0,1.0,1.0,2017020090,4,0,,2017.0,.,.,.,2017020090,1.0
49.0,6.0,,3.0,0,1739918.0,90987.22,105000.0,26790.0,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,,1.0,1.0,2013024465,2,1,1.0,2017.0,.,2013024465,2015033149,2017035891,1.0
39.0,9.0,15000.0,2.0,0,339263.0,69330.5,36000.0,87304.0,,1.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2015033931,1,1,1.0,2017.0,.,.,2015033931,2017035130,0.0
36.0,15.0,50000.0,2.0,1,1169153.0,138387.5,100000.0,74360.0,,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,,1.0,1.0,2015009398,2,1,,2017.0,.,.,2015009398,2017016404,1.0
35.0,9.0,34500.0,3.0,0,51500.0,38297.0,0.0,12322.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2013025999,1,1,,2017.0,.,2013025999,2015035197,2017007360,0.0
30.0,9.0,,2.0,0,453500.0,133980.0,102000.0,65960.0,,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,2015026546,2,1,,2017.0,.,.,2015026546,2017008037,0.0
24.0,16.0,,6.0,0,14684.0,41347.0,78000.0,12200.0,,1.0,1.0,1.0,2.0,0.0,,3.0,,,0.0,1.0,2.0,2013024489,5,1,,2017.0,.,2013024489,2015033176,2017008580,1.0
18.0,12.0,,1.0,0,321000.0,600.0,9446.0,35700.0,,1.0,1.0,1.0,2.0,1.0,,3.0,0.0,0.0,,2.0,1.0,2017027416,1,0,1.0,2017.0,.,.,.,2017027416,0.0
48.0,12.0,,3.0,0,1192736.0,143125.0,300000.0,100824.0,,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,,2.0,1.0,2015004176,1,1,,2017.0,.,.,2015004176,2017013822,1.0
45.0,9.0,6750.0,3.0,0,311760.0,93391.75,0.0,32900.0,,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2017020879,1,0,,2017.0,.,.,.,2017020879,1.0
54.0,12.0,18000.0,3.0,0,711326.0,56225.5,0.0,36450.0,15000.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2013021597,1,1,1.0,2017.0,.,2013021597,2015029717,2017033762,1.0
39.0,12.0,,1.0,0,685137.0,20105.0,0.0,49350.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,3.0,1.0,2013005271,1,1,1.0,2017.0,.,2013005271,2015007160,2017039374,0.0
42.0,9.0,20000.0,4.0,0,406169.0,45827.0,0.0,77800.0,,1.0,1.0,2.0,2.0,1.0,,,0.0,0.0,0.0,1.0,1.0,2013024984,2,1,1.0,2017.0,.,2013024984,2015033776,2017022640,1.0
54.0,9.0,,3.0,0,1050286.0,117327.5,28000.0,40800.0,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,,1.0,1.0,2017025536,2,0,,2017.0,.,.,.,2017025536,0.0
43.0,6.0,,1.0,0,11668.0,23552.0,85000.0,35471.0,,0.0,1.0,1.0,1.0,1.0,,3.0,,,,1.0,2.0,2015011318,3,1,,2017.0,.,.,2015011318,2017029073,0.0
24.0,9.0,40000.0,5.0,0,11781.0,51540.0,0.0,18036.0,,1.0,0.0,2.0,1.0,1.0,,3.0,0.0,0.0,1.0,1.0,2.0,2013003642,22,1,,2017.0,.,2013003642,2015004323,2017029735,0.0
37.0,6.0,,2.0,0,324255.0,77665.0,0.0,43180.0,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,,0.0,1.0,2.0,201107350,1,1,,2017.0,201107350,2013022250,2015030475,2017031941,1.0
19.0,12.0,18000.0,2.0,0,58000.0,75310.0,,73130.0,27000.0,1.0,1.0,1.0,2.0,1.0,,3.0,0.0,0.0,,1.0,2.0,2013018838,2,1,,2017.0,.,2013018838,2015024873,2017014709,0.0
48.0,12.0,,3.0,2,15389975.0,638108.5,225818.0,411376.0,,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,,0.0,1.0,1.0,2015026376,2,1,,2017.0,.,.,2015026376,2017032106,0.0
36.0,15.0,,4.0,1,917306.0,45398.168,200000.0,27231.0,,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,,0.0,1.0,1.0,2013013792,3,1,,2017.0,.,2013013792,2015018612,2017010610,0.0
30.0,16.0,42000.0,3.0,1,406647.0,209721.08,0.0,69824.0,,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,2.0,2013011099,4,1,,2017.0,.,2013011099,2015014925,2017002686,1.0
38.0,9.0,300000.0,3.0,0,196312.0,311940.0,0.0,76632.0,,1.0,1.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2013024165,1,1,,2017.0,.,2013024165,2015032851,2017012934,1.0
47.0,6.0,,2.0,0,195729.0,10228.0,0.0,37189.0,,0.0,1.0,2.0,3.0,0.0,3.0,3.0,,0.0,0.0,1.0,1.0,2013025379,21,1,1.0,2017.0,.,2013025379,2015034203,2017001789,1.0
26.0,9.0,12000.0,6.0,0,53142.0,58676.0,0.0,50286.0,,1.0,1.0,2.0,2.0,1.0,,,0.0,0.0,1.0,1.0,2.0,2015027572,6,1,,2017.0,.,.,2015027572,2017010651,0.0
33.0,12.0,,4.0,0,733509.0,95344.1,0.0,44950.0,,0.0,0.0,2.0,2.0,0.0,,,,,,1.0,1.0,2015002730,24,1,,2017.0,.,.,2015002730,2017004839,1.0
59.0,15.0,36000.0,2.0,0,1147477.0,89937.984,155000.0,49950.0,,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,2013011876,1,1,1.0,2017.0,.,2013011876,2015015917,2017036061,1.0
58.0,12.0,,1.0,0,520012.0,76921.0,,57904.0,,0.0,0.0,2.0,1.0,0.0,1.0,1.0,,0.0,,1.0,1.0,201101026,2,1,,2017.0,201101026,2013003697,2015004377,2017016612,1.0
41.0,9.0,50000.0,4.0,1,554627.0,148975.0,0.0,90240.0,,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,,2.0,1.0,2013010960,2,1,,2017.0,.,2013010960,2015014816,2017019142,0.0
42.0,15.0,66000.0,2.0,1,1624157.0,246698.0,320000.0,133460.0,,1.0,0.0,2.0,1.0,0.0,,,,0.0,,1.0,1.0,2015006003,1,1,,2017.0,.,.,2015006003,2017019108,1.0
60.0,9.0,65000.0,2.0,0,381935.0,94633.0,,64503.0,,1.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,,1.0,1.0,201101255,2,1,1.0,2017.0,201101255,2013005083,2015006971,2017011566,1.0
36.0,16.0,,2.0,1,3586963.0,303100.0,605000.0,228400.0,,1.0,0.0,2.0,1.0,1.0,,2.0,0.0,,,2.0,1.0,2017035415,2,0,,2017.0,.,.,.,2017035415,1.0
30.0,6.0,,4.0,0,55000.0,29847.0,0.0,29444.0,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,2013007219,4,1,,2017.0,.,2013007219,2015009686,2017007437,0.0
24.0,16.0,,4.0,0,1520800.0,50700.0,6000.0,88500.0,5000.0,0.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,,1.0,1.0,2017019485,1,0,,2017.0,.,.,.,2017019485,1.0
36.0,9.0,,4.0,0,25232.0,17795.0,0.0,23344.0,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,2013025859,23,1,,2017.0,.,2013025859,2015035058,2017038187,0.0
20.0,16.0,,3.0,1,3625360.0,130825.0,0.0,84800.0,,1.0,0.0,1.0,1.0,0.0,,4.0,,,,1.0,1.0,2017015383,3,0,,2017.0,.,.,.,2017015383,1.0
25.0,9.0,48000.0,4.0,0,46594.0,133931.83,5000.0,31800.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,2.0,1.0,2015017096,2,1,,2017.0,.,.,2015017096,2017027843,0.0
19.0,12.0,,3.0,0,152251.0,8561.0,20000.0,33099.0,,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,,1.0,1.0,1.0,2013026620,4,1,,2017.0,.,2013026620,2015035816,2017039514,1.0
28.0,15.0,,4.0,0,349104.0,36042.0,161000.0,37676.0,,1.0,1.0,1.0,1.0,1.0,,3.0,,,,1.0,2.0,2013026167,3,1,,2017.0,.,2013026167,2015035364,2017012128,0.0
54.0,6.0,12000.0,4.0,0,1055604.0,166593.5,0.0,32260.0,,1.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2013013690,2,1,1.0,2017.0,.,2013013690,2015018514,2017029167,1.0
43.0,12.0,,2.0,0,6728.0,26400.0,0.0,32280.0,,0.0,1.0,2.0,2.0,0.0,,,,,,1.0,3.0,2015028161,22,1,,2017.0,.,.,2015028161,2017026688,0.0
30.0,16.0,,3.0,0,74420.0,21000.0,0.0,54596.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2017003027,2,0,,2017.0,.,.,.,2017003027,1.0
46.0,9.0,36000.0,3.0,0,54953.0,94912.5,30000.0,110592.0,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,,2.0,1.0,2017029553,1,0,1.0,2017.0,.,.,.,2017029553,0.0
25.0,15.0,,4.0,0,80099.0,257.0,0.0,8789.0,,0.0,1.0,1.0,2.0,1.0,,,0.0,0.0,0.0,1.0,2.0,2013021594,4,1,,2017.0,.,2013021594,2015029714,2017011407,0.0
39.0,16.0,70000.0,2.0,1,5061000.0,227420.0,900000.0,109815.0,,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,0.0,,1.0,1.0,2013010565,2,1,1.0,2017.0,.,2013010565,2015013656,2017034467,1.0
47.0,9.0,53000.0,3.0,0,269507.0,57918.05,,14873.0,,1.0,1.0,2.0,3.0,1.0,,3.0,0.0,0.0,,1.0,2.0,2015032120,2,1,1.0,2017.0,.,.,2015032120,2017014186,0.0
25.0,15.0,42000.0,2.0,0,32917.0,47067.5,0.0,49812.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,2017020194,2,0,1.0,2017.0,.,.,.,2017020194,0.0
41.0,9.0,23000.0,2.0,1,750011.0,-64982.5,100000.0,80100.0,,0.0,0.0,2.0,3.0,1.0,4.0,2.0,1.0,0.0,,1.0,1.0,2013018009,2,1,,2017.0,.,2013018009,2015023739,2017025572,1.0
45.0,16.0,42000.0,1.0,0,561637.0,174750.0,0.0,65096.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,,1.0,1.0,2015022080,3,1,,2017.0,.,.,2015022080,2017009634,1.0
40.0,9.0,15000.0,3.0,0,230563.0,34367.0,29330.0,40800.0,,1.0,1.0,2.0,2.0,0.0,3.0,3.0,,0.0,0.0,1.0,1.0,2015032385,3,1,,2017.0,.,.,2015032385,2017023265,1.0
47.0,9.0,42000.0,3.0,1,1071218.0,2086243.0,0.0,49452.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2017032643,2,0,1.0,2017.0,.,.,.,2017032643,1.0
32.0,12.0,,4.0,2,3377006.0,478270.0,75000.0,263040.0,3000.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,1.0,,,1.0,1.0,201102067,1,1,1.0,2017.0,201102067,2013007436,2015010008,2017009041,1.0
41.0,9.0,,3.0,0,248358.0,37323.0,50000.0,34560.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2013012430,4,1,,2017.0,.,2013012430,2015016631,2017019041,0.0
44.0,6.0,25000.0,3.0,0,74814.0,56020.0,0.0,61840.0,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,0.0,0.0,2.0,1.0,2017007702,2,0,,2017.0,.,.,.,2017007702,0.0
59.0,12.0,,1.0,0,18600.0,65139.0,,52355.0,8000.0,0.0,,3.0,1.0,0.0,1.0,2.0,,0.0,,,1.0,2017013991,1,0,1.0,2017.0,.,.,.,2017013991,0.0
31.0,9.0,50000.0,2.0,1,1452336.0,206235.0,35000.0,98499.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2013014471,2,1,,2017.0,.,2013014471,2015019751,2017009202,0.0
25.0,9.0,24000.0,6.0,0,539350.0,72322.92,0.0,13500.0,,0.0,1.0,1.0,2.0,1.0,,,0.0,0.0,1.0,1.0,2.0,2013019990,4,1,,2017.0,.,2013019990,2015027704,2017038365,0.0
26.0,6.0,36000.0,2.0,1,441043.0,38450.0,0.0,38996.0,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,2017004862,2,0,1.0,2017.0,.,.,.,2017004862,1.0
35.0,16.0,48000.0,1.0,1,6159000.0,170414.0,43000.0,138915.0,,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,2017026244,2,0,,2017.0,.,.,.,2017026244,1.0
22.0,16.0,,3.0,0,144596.0,1550.0,20000.0,52912.0,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,,0.0,1.0,1.0,2013026760,4,1,,2017.0,.,2013026760,2015035956,2017008443,0.0
19.0,16.0,,3.0,1,830518.0,19863.72,35819.0,45780.0,,1.0,1.0,1.0,1.0,0.0,,5.0,,,,2.0,1.0,2017031342,1,0,,2017.0,.,.,.,2017031342,0.0
18.0,9.0,8000.0,3.0,0,37118.0,19113.0,0.0,10767.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2013026586,2,1,,2017.0,.,2013026586,2015035782,2017005111,1.0
53.0,15.0,,1.0,0,1008500.0,0.0,,9679.0,200.0,0.0,0.0,3.0,3.0,0.0,,,0.0,,,1.0,1.0,2017014722,1,0,1.0,2017.0,.,.,.,2017014722,1.0
36.0,12.0,,2.0,0,947000.0,59986.0,250000.0,64800.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,2.0,1.0,2017029493,2,0,1.0,2017.0,.,.,.,2017029493,0.0
25.0,16.0,,5.0,1,236506.0,18957.0,106000.0,23909.0,,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2015017334,21,1,,2017.0,.,.,2015017334,2017030803,1.0
28.0,9.0,,4.0,0,202890.0,38264.43,0.0,53614.0,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,,0.0,1.0,1.0,2013020286,6,1,,2017.0,.,2013020286,2015028080,2017009837,1.0
52.0,9.0,,2.0,0,1039487.0,26169.0,0.0,18600.0,3000.0,0.0,1.0,2.0,3.0,0.0,3.0,3.0,,0.0,0.0,1.0,1.0,2017028967,1,0,,2017.0,.,.,.,2017028967,1.0
35.0,9.0,,3.0,1,895591.0,243294.19,0.0,63619.0,,1.0,1.0,2.0,1.0,1.0,4.0,4.0,0.0,,,1.0,1.0,2017012574,1,0,1.0,2017.0,.,.,.,2017012574,1.0
