age,education,wage,hh_size,count_car,total_asset,total_income,total_debt,total_consumption,hospitalization_expenses,gender,hukou,marriage,physical_condition,work,old_age_insurance,medical_insurance,unemployment_insurance,housing_fund,poor_hh,house_type,phone_type,hhid,pline,hhead,year,returnee
50.0,0.0,30000.0,2.0,0,57027.0,64195.63,0.0,64017.0,40000.0,1.0,1.0,2.0,2.0,,3.0,3.0,,0.0,0.0,2.0,1.0,2015035477,2,1,2019.0,0.0
49.0,0.0,,1.0,0,81299.0,2340.525,0.0,31600.0,,1.0,1.0,1.0,1.0,0.0,,3.0,,,0.0,1.0,2.0,2019026146,1,1,2019.0,1.0
26.0,9.0,10000.0,5.0,0,377787.0,75535.0,0.0,99480.0,,1.0,1.0,2.0,1.0,,,,,0.0,0.0,1.0,1.0,2019018386,8,0,2019.0,0.0
30.0,15.0,,3.0,3,3629840.0,150940.0,340000.0,45084.0,,1.0,0.0,2.0,1.0,,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2019010865,1,0,2019.0,1.0
51.0,9.0,,3.0,0,746980.4,72980.0,0.0,121486.0,,1.0,0.0,2.0,3.0,,2.0,2.0,0.0,0.0,,1.0,1.0,2019018900,2,1,2019.0,1.0
30.0,16.0,72000.0,1.0,0,4393138.0,178600.0,,132736.0,,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,,1.0,1.0,2019007990,1,0,2019.0,1.0
43.0,9.0,,2.0,0,1145360.0,73203.5,300000.0,77201.0,,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2019023256,2,1,2019.0,1.0
35.0,15.0,42000.0,3.0,0,652797.0,142033.08,0.0,83558.0,,1.0,,2.0,2.0,,2.0,3.0,1.0,1.0,,3.0,1.0,2019028190,3,0,2019.0,1.0
54.0,12.0,,2.0,0,417700.0,23300.0,0.0,25870.0,,1.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,,1.0,1.0,2019028641,1,1,2019.0,1.0
45.0,6.0,,3.0,0,57576.0,10605.25,0.0,46760.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,,0.0,1.0,2.0,2017005866,1,1,2019.0,1.0
40.0,6.0,30000.0,3.0,0,255627.0,88010.0,0.0,56641.0,,0.0,1.0,2.0,2.0,,,3.0,,0.0,0.0,1.0,1.0,2013021696,22,0,2019.0,1.0
18.0,12.0,,3.0,0,217633.0,15962.0,0.0,104292.0,,1.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,,2017017174,4,0,2019.0,0.0
16.0,9.0,,3.0,0,180415.0,70525.0,20559.0,51370.0,,0.0,1.0,,2.0,,,3.0,,,0.0,1.0,1.0,2013020232,5,0,2019.0,0.0
26.0,16.0,,4.0,1,811780.0,41061.0,60000.0,65421.0,10000.0,0.0,1.0,2.0,1.0,,,3.0,,,0.0,1.0,1.0,2015004630,21,0,2019.0,1.0
19.0,16.0,,2.0,0,660800.0,17703.5,,82000.0,,0.0,,1.0,1.0,,,2.0,,,,2.0,1.0,2019013772,1,0,2019.0,0.0
31.0,9.0,,4.0,0,180563.0,62878.0,0.0,99928.0,2174.0,0.0,1.0,2.0,2.0,,6.0,3.0,,0.0,0.0,1.0,1.0,2017039284,4,0,2019.0,1.0
20.0,15.0,,4.0,0,153711.0,89834.48,52900.0,98858.0,,1.0,1.0,1.0,1.0,,,4.0,,,1.0,2.0,1.0,2019034491,5,0,2019.0,0.0
20.0,16.0,,1.0,0,17100.0,1970.0,0.0,4687.0,,0.0,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,2019004453,3,0,2019.0,0.0
37.0,9.0,30000.0,2.0,1,585430.0,118975.37,0.0,143055.0,,0.0,1.0,2.0,2.0,,,3.0,,0.0,0.0,1.0,2.0,2013020958,32,0,2019.0,0.0
40.0,9.0,5400.0,3.0,0,325471.0,32451.0,0.0,115850.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2019016077,2,0,2019.0,1.0
32.0,12.0,,4.0,0,742493.0,25285.0,0.0,49950.0,,1.0,1.0,2.0,3.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2013011939,3,0,2019.0,1.0
25.0,9.0,,3.0,1,774094.0,169655.0,0.0,47837.0,,0.0,1.0,2.0,1.0,,,,,,0.0,1.0,1.0,2015018209,3,0,2019.0,0.0
47.0,9.0,38000.0,3.0,1,186000.0,82240.0,,39978.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2013006609,3,0,2019.0,1.0
29.0,16.0,,4.0,1,513000.0,37728.508,0.0,79500.0,,0.0,1.0,1.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2015008804,3,0,2019.0,1.0
23.0,16.0,24000.0,3.0,1,1626200.0,211645.0,10000.0,72500.0,,0.0,0.0,1.0,1.0,,2.0,4.0,1.0,0.0,,1.0,1.0,2019013840,3,0,2019.0,1.0
53.0,6.0,37500.0,4.0,0,416408.0,69560.0,60000.0,24006.0,,1.0,1.0,2.0,2.0,,,,,0.0,0.0,1.0,1.0,2019015865,2,1,2019.0,1.0
23.0,12.0,12000.0,4.0,0,567848.0,46397.0,60000.0,25164.0,,1.0,1.0,1.0,2.0,,,3.0,,0.0,0.0,1.0,1.0,2013024629,4,0,2019.0,1.0
35.0,9.0,,2.0,0,332103.0,55943.0,0.0,60902.0,,1.0,1.0,2.0,1.0,,,3.0,,,0.0,1.0,1.0,2019025881,1,1,2019.0,1.0
24.0,15.0,20000.0,3.0,0,178787.0,27531.0,10000.0,7504.0,,1.0,1.0,1.0,3.0,,,3.0,,0.0,0.0,1.0,1.0,2013024173,5,0,2019.0,0.0
51.0,6.0,21000.0,2.0,0,583068.0,88695.0,0.0,70606.0,,0.0,1.0,2.0,2.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2015015247,2,0,2019.0,1.0
20.0,15.0,,4.0,0,313633.0,66242.0,20000.0,45615.0,,1.0,1.0,1.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2013018450,4,0,2019.0,0.0
58.0,9.0,10000.0,2.0,0,272413.0,14100.0,0.0,23240.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2019021640,1,1,2019.0,1.0
36.0,9.0,20000.0,3.0,0,104333.0,31766.0,22000.0,53582.0,,1.0,1.0,2.0,2.0,,5.0,3.0,,0.0,0.0,1.0,2.0,2019019611,3,0,2019.0,1.0
25.0,19.0,,3.0,0,406134.0,148475.83,100000.0,338048.0,,0.0,0.0,1.0,1.0,,,2.0,,,0.0,1.0,1.0,2019031159,3,0,2019.0,0.0
46.0,9.0,,3.0,0,1682940.0,143606.0,0.0,115772.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2013018829,31,1,2019.0,1.0
20.0,16.0,,5.0,1,529426.0,293442.5,0.0,134037.0,,0.0,1.0,1.0,1.0,,3.0,3.0,,,0.0,1.0,1.0,2013025243,21,0,2019.0,0.0
26.0,16.0,,3.0,1,2774895.0,319835.0,350000.0,97100.0,,1.0,0.0,1.0,1.0,,,,,0.0,,1.0,1.0,2013026388,3,0,2019.0,1.0
26.0,16.0,,5.0,0,296207.0,77140.0,24000.0,68811.0,,0.0,1.0,1.0,1.0,,,2.0,,,0.0,1.0,1.0,2015028892,4,0,2019.0,0.0
18.0,12.0,,4.0,0,17820.0,26303.5,20000.0,47493.0,,0.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,1.0,2013026901,4,0,2019.0,0.0
16.0,9.0,,3.0,0,132300.0,684.0,50000.0,32604.0,,1.0,1.0,,1.0,,,3.0,,,0.0,1.0,1.0,2013004581,3,0,2019.0,0.0
54.0,12.0,,3.0,0,148511.5,37550.7,344000.0,104210.0,24000.0,0.0,0.0,2.0,3.0,,2.0,1.0,0.0,0.0,,2.0,1.0,2015025052,1,1,2019.0,1.0
36.0,15.0,100000.0,2.0,1,1210900.0,95405.0,600000.0,186100.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,,1.0,1.0,2013012602,2,1,2019.0,1.0
48.0,9.0,,3.0,0,2447515.0,213979.0,8000.0,60620.0,,1.0,0.0,2.0,1.0,,,3.0,,0.0,,1.0,1.0,2013013841,1,1,2019.0,1.0
57.0,6.0,,2.0,0,639873.0,106180.0,3000.0,16480.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2015016095,1,1,2019.0,1.0
57.0,12.0,,2.0,0,583000.0,24805.0,0.0,40220.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,,0.0,1.0,1.0,2019020254,1,1,2019.0,1.0
39.0,6.0,,2.0,0,114401.0,15164.0,4505.0,24108.0,,1.0,1.0,2.0,2.0,,,4.0,,,1.0,3.0,1.0,2019008886,2,1,2019.0,0.0
45.0,9.0,20000.0,4.0,1,749885.0,138429.0,0.0,167860.0,,0.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2019012139,1,1,2019.0,1.0
24.0,16.0,,3.0,0,503444.0,1750.0,0.0,90800.0,,1.0,1.0,1.0,2.0,,,2.0,,,0.0,2.0,1.0,2013005801,3,0,2019.0,0.0
25.0,15.0,54000.0,4.0,0,1497913.0,151200.0,135607.0,198508.0,,1.0,1.0,2.0,1.0,,,2.0,,0.0,0.0,1.0,1.0,2015012913,3,0,2019.0,0.0
16.0,12.0,,3.0,2,2869090.0,168400.0,25600.0,111800.0,,0.0,0.0,,1.0,,,2.0,,,,1.0,1.0,2019016729,3,0,2019.0,0.0
30.0,15.0,,5.0,1,1258260.0,276494.0,0.0,325827.0,,1.0,1.0,2.0,1.0,,6.0,3.0,,,0.0,1.0,1.0,2019002861,3,0,2019.0,1.0
20.0,9.0,,4.0,0,215500.0,51800.0,25000.0,25080.0,,1.0,1.0,1.0,1.0,,5.0,3.0,,,0.0,1.0,2.0,2013026508,6,0,2019.0,1.0
36.0,9.0,,2.0,0,928384.0,51001.75,50000.0,72346.0,,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2015029303,1,1,2019.0,1.0
56.0,6.0,40000.0,4.0,0,1107021.0,157146.0,20680.0,60236.0,,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,,1.0,1.0,2019012227,3,0,2019.0,0.0
43.0,16.0,,2.0,1,97119.0,-189927.0,130000.0,63291.0,,0.0,0.0,2.0,2.0,,,2.0,,,,3.0,1.0,2019026052,2,0,2019.0,0.0
18.0,12.0,,3.0,0,183981.0,7408.0,73000.0,72825.0,,0.0,1.0,1.0,2.0,,,4.0,,,0.0,1.0,1.0,2013023681,5,0,2019.0,0.0
30.0,16.0,16000.0,5.0,2,3624619.0,123889.5,0.0,108343.0,,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2015003230,23,0,2019.0,0.0
55.0,9.0,20000.0,3.0,0,131750.0,29355.25,200.0,29834.0,,0.0,1.0,2.0,2.0,,5.0,4.0,,0.0,0.0,1.0,2.0,2019026923,2,0,2019.0,0.0
47.0,15.0,,4.0,0,5803401.0,87628.0,75000.0,181150.0,,0.0,1.0,2.0,1.0,0.0,4.0,2.0,,,,1.0,1.0,2019022115,1,0,2019.0,0.0
22.0,16.0,,3.0,0,1294098.0,130653.0,,90119.0,,1.0,,1.0,2.0,,,2.0,,,,1.0,1.0,2019033775,1,0,2019.0,0.0
47.0,12.0,40000.0,3.0,0,71140.0,76277.5,0.0,104241.0,3000.0,1.0,0.0,2.0,2.0,,,2.0,,0.0,0.0,1.0,1.0,2019028302,2,0,2019.0,0.0
21.0,16.0,,4.0,0,478060.0,40200.0,100000.0,59427.0,,1.0,1.0,1.0,1.0,,,2.0,,,0.0,1.0,1.0,2013023756,3,0,2019.0,0.0
22.0,16.0,,2.0,0,310920.0,24007.0,20000.0,21700.0,,1.0,0.0,1.0,1.0,,,2.0,,,,1.0,1.0,2019032368,2,0,2019.0,0.0
45.0,15.0,106300.0,2.0,1,3361099.0,303050.0,190000.0,115746.0,,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2017030248,1,1,2019.0,1.0
37.0,9.0,110000.0,2.0,1,535150.0,172817.5,,76920.0,,1.0,1.0,2.0,1.0,,,,,0.0,0.0,3.0,1.0,2015009014,2,0,2019.0,1.0
30.0,12.0,,2.0,1,1320142.0,305525.0,,147300.0,,1.0,0.0,2.0,2.0,1.0,3.0,,,0.0,,1.0,1.0,2019013339,1,1,2019.0,1.0
30.0,12.0,,2.0,0,1446500.0,103405.0,408000.0,94000.0,,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2019012034,1,0,2019.0,0.0
24.0,16.0,,2.0,0,126541.0,13041.348,,53696.0,,0.0,0.0,1.0,1.0,,,2.0,,,1.0,1.0,2.0,2015034135,32,0,2019.0,1.0
48.0,12.0,,3.0,0,58580.0,26252.0,15000.0,18484.0,3900.0,1.0,1.0,2.0,2.0,,3.0,3.0,,,1.0,1.0,1.0,2015033944,1,1,2019.0,1.0
29.0,12.0,,1.0,0,509758.0,59855.5,145500.0,16760.0,,1.0,1.0,1.0,1.0,,3.0,3.0,,,0.0,1.0,1.0,2019019710,1,1,2019.0,1.0
40.0,6.0,,3.0,1,267058.0,22000.35,0.0,51399.0,,0.0,1.0,2.0,1.0,,5.0,3.0,,,0.0,1.0,1.0,2015032319,2,0,2019.0,1.0
54.0,9.0,,3.0,0,626041.0,17003.5,40000.0,53291.0,,1.0,1.0,2.0,3.0,,3.0,3.0,,,0.0,1.0,1.0,2017034629,2,1,2019.0,1.0
31.0,9.0,,5.0,1,1234402.0,72714.0,530000.0,177500.0,,1.0,1.0,2.0,2.0,,,3.0,,0.0,,1.0,1.0,2013013825,3,0,2019.0,1.0
16.0,9.0,,3.0,1,1394910.0,76850.0,370000.0,264166.0,,0.0,1.0,,1.0,,,3.0,,,0.0,1.0,1.0,2019011692,6,0,2019.0,0.0
55.0,9.0,48000.0,2.0,1,11805934.0,567714.0,,168326.0,12000.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2019012811,1,1,2019.0,1.0
17.0,12.0,,4.0,0,214847.0,65593.25,10000.0,51960.0,,1.0,1.0,,1.0,,,3.0,,,0.0,1.0,1.0,2013022266,5,0,2019.0,0.0
32.0,9.0,,2.0,0,244487.0,20000.0,66000.0,54655.0,18000.0,0.0,1.0,2.0,1.0,,,3.0,,,0.0,1.0,2.0,2013012639,31,0,2019.0,0.0
16.0,12.0,,3.0,1,206455.0,123158.0,0.0,85338.0,,1.0,0.0,,2.0,,,3.0,,,,2.0,1.0,2015024241,3,0,2019.0,0.0
60.0,12.0,,1.0,0,657450.0,29400.0,,49480.0,,0.0,0.0,2.0,1.0,,1.0,1.0,0.0,0.0,,1.0,1.0,2019031460,1,1,2019.0,1.0
35.0,16.0,7000.0,1.0,1,4274886.0,145291.5,448000.0,206426.0,,1.0,0.0,3.0,1.0,,2.0,1.0,0.0,0.0,,1.0,1.0,2019016533,3,0,2019.0,1.0
16.0,12.0,,2.0,0,250116.94,91017.5,,103740.0,,0.0,0.0,,1.0,,,2.0,,,,2.0,1.0,2015025169,4,0,2019.0,0.0
54.0,6.0,,2.0,0,110023.0,15529.0,12581.0,818870.0,,1.0,1.0,2.0,3.0,,,3.0,,,1.0,1.0,1.0,2019019072,1,1,2019.0,1.0
22.0,16.0,,3.0,1,14315850.0,59164.0,0.0,72271.0,,0.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,1.0,2017005138,5,0,2019.0,0.0
29.0,16.0,58800.0,3.0,1,1300759.0,116200.0,550000.0,95976.0,,1.0,0.0,2.0,2.0,,4.0,1.0,1.0,1.0,,1.0,1.0,2015018918,3,0,2019.0,1.0
19.0,12.0,,4.0,0,302695.0,38550.0,15000.0,51232.0,5200.0,1.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,1.0,2013024907,3,0,2019.0,0.0
28.0,16.0,40000.0,1.0,0,611171.0,60660.0,100000.0,29644.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2019033692,1,1,2019.0,0.0
33.0,12.0,2200.0,2.0,0,301480.0,70728.0,0.0,45956.0,,0.0,1.0,2.0,1.0,,,3.0,,0.0,,1.0,1.0,2019013874,4,0,2019.0,1.0
28.0,12.0,,4.0,1,1201389.0,42105.0,120000.0,309568.0,,1.0,1.0,2.0,1.0,,,,,0.0,0.0,1.0,1.0,2013024007,4,0,2019.0,0.0
49.0,6.0,,1.0,0,213031.0,3387.0,0.0,26265.0,5000.0,0.0,1.0,2.0,2.0,,,3.0,,,0.0,1.0,1.0,2019026584,1,1,2019.0,1.0
47.0,6.0,,4.0,0,260514.0,55479.75,140000.0,254400.0,,0.0,1.0,2.0,1.0,,,3.0,,,0.0,1.0,1.0,2019024573,2,0,2019.0,1.0
41.0,12.0,,2.0,0,359580.0,111811.39,15000.0,36260.0,,0.0,1.0,2.0,2.0,,3.0,3.0,,,,1.0,1.0,2019030256,2,0,2019.0,1.0
20.0,12.0,,4.0,0,8613.0,48000.01,20400.0,155644.0,,1.0,0.0,1.0,1.0,,6.0,2.0,,,1.0,2.0,1.0,2017030375,3,0,2019.0,1.0
17.0,12.0,,4.0,1,782970.0,164641.0,0.0,33834.0,,1.0,1.0,,1.0,,,3.0,,,0.0,1.0,1.0,2019002379,4,0,2019.0,0.0
16.0,9.0,,5.0,0,116279.0,37368.0,0.0,86758.0,,0.0,1.0,,1.0,,,3.0,,,0.0,1.0,1.0,2015028911,5,0,2019.0,0.0
22.0,9.0,,3.0,0,710580.0,10314.0,180000.0,49000.0,,1.0,0.0,1.0,2.0,,,,,,,2.0,1.0,2019011212,3,0,2019.0,0.0
53.0,9.0,20000.0,2.0,1,489179.0,52435.0,,172266.0,,0.0,1.0,2.0,2.0,1.0,3.0,4.0,,0.0,0.0,1.0,1.0,2015008937,1,0,2019.0,0.0
46.0,9.0,,4.0,0,452900.0,26567.0,250000.0,43057.0,,1.0,0.0,2.0,2.0,,,3.0,,0.0,,3.0,1.0,2019024379,2,1,2019.0,0.0
23.0,16.0,,3.0,1,393700.0,91017.5,0.0,84660.0,4000.0,1.0,1.0,1.0,1.0,,6.0,,,,0.0,1.0,1.0,2019002034,2,0,2019.0,0.0
39.0,15.0,,1.0,1,555801.0,1203.1185,0.0,159600.0,,0.0,0.0,1.0,1.0,,,2.0,,,,1.0,1.0,2019008688,1,1,2019.0,1.0
21.0,16.0,,4.0,1,6447031.0,470877.5,0.0,121200.0,,1.0,0.0,1.0,1.0,,4.0,2.0,,,,1.0,1.0,2017012666,1,0,2019.0,0.0
29.0,16.0,60000.0,2.0,1,637928.0,78395.0,,73580.0,,1.0,0.0,1.0,1.0,,2.0,1.0,1.0,0.0,,1.0,1.0,2017011528,1,1,2019.0,1.0
19.0,16.0,,3.0,1,2768163.0,20400.0,75000.0,534040.0,,0.0,0.0,1.0,1.0,,,,,,,1.0,1.0,2019010931,3,0,2019.0,0.0
47.0,12.0,,3.0,1,4104443.0,378320.0,150000.0,100000.0,30000.0,1.0,1.0,2.0,3.0,,4.0,1.0,0.0,0.0,0.0,1.0,1.0,2017000327,1,1,2019.0,1.0
29.0,15.0,78000.0,3.0,0,16656.0,196740.5,13000.0,109800.0,,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2019022801,1,0,2019.0,0.0
17.0,15.0,,3.0,1,515192.0,110055.0,0.0,109279.0,,0.0,1.0,,1.0,,,3.0,,,0.0,1.0,1.0,2019023565,4,0,2019.0,0.0
38.0,9.0,15000.0,2.0,1,201911.0,35702.254,0.0,31764.0,,1.0,1.0,2.0,2.0,,,3.0,,0.0,0.0,1.0,1.0,2019026617,2,1,2019.0,1.0
49.0,9.0,,3.0,0,616489.0,52227.5,0.0,17810.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,2.0,2019013941,4,0,2019.0,1.0
32.0,15.0,37800.0,2.0,0,1210779.0,228117.5,70000.0,250020.0,,1.0,0.0,1.0,1.0,,,,,0.0,,1.0,1.0,2019003927,3,0,2019.0,0.0
25.0,16.0,38400.0,3.0,1,2644480.0,161008.0,960000.0,132119.0,,0.0,0.0,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,2019001519,3,0,2019.0,1.0
22.0,16.0,,3.0,2,1715046.0,98723.0,,179665.0,10000.0,0.0,0.0,1.0,1.0,,4.0,2.0,,,,1.0,1.0,2019022081,3,0,2019.0,0.0
36.0,6.0,,3.0,0,229800.0,27601.0,9000.0,32232.0,,0.0,1.0,2.0,1.0,,3.0,3.0,,,0.0,1.0,1.0,2019019544,2,0,2019.0,1.0
50.0,9.0,60000.0,3.0,1,56600.0,72000.0,30000.0,141049.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,,0.0,0.0,2.0,1.0,2019013172,1,1,2019.0,0.0
52.0,6.0,,4.0,3,2250300.0,120775.0,,183250.0,,1.0,1.0,2.0,2.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2019015036,3,1,2019.0,0.0
40.0,16.0,60000.0,2.0,1,1282033.0,411650.0,0.0,124140.0,3000.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2019033748,1,0,2019.0,1.0
20.0,9.0,17000.0,2.0,0,136515.0,34933.59,0.0,28668.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2015034103,1,0,2019.0,1.0
22.0,16.0,,4.0,0,466323.0,111932.0,0.0,40920.0,,1.0,1.0,1.0,1.0,,,4.0,,,0.0,1.0,1.0,2015021649,3,0,2019.0,0.0
30.0,15.0,36000.0,2.0,1,6486900.0,72600.0,0.0,76840.0,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2017034381,1,1,2019.0,1.0
53.0,9.0,,4.0,1,3450650.0,256507.0,850000.0,319634.0,,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2019012063,3,0,2019.0,0.0
38.0,9.0,,2.0,0,749996.0,52875.55,740658.0,64065.0,,1.0,1.0,2.0,2.0,,,3.0,,0.0,0.0,1.0,1.0,2015018311,1,0,2019.0,1.0
17.0,12.0,,2.0,0,601655.0,9000.0,,108660.0,,1.0,0.0,,1.0,,4.0,2.0,,,,1.0,1.0,2013027005,2,0,2019.0,0.0
50.0,12.0,20000.0,4.0,0,150277.0,78140.625,0.0,58677.0,,1.0,1.0,2.0,2.0,0.0,5.0,4.0,,0.0,0.0,1.0,1.0,2013026279,1,1,2019.0,1.0
32.0,9.0,20000.0,4.0,0,155254.0,69135.0,0.0,56340.0,,1.0,1.0,2.0,2.0,,,3.0,,0.0,0.0,1.0,2.0,2013017619,3,0,2019.0,0.0
47.0,9.0,72000.0,1.0,0,354551.0,70000.0,10000.0,52253.0,,1.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,,1.0,1.0,2019007532,1,1,2019.0,1.0
56.0,12.0,24000.0,2.0,0,232950.0,35400.47,0.0,39386.0,,1.0,1.0,2.0,2.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2019015276,1,1,2019.0,1.0
29.0,16.0,100000.0,2.0,2,7041400.0,381850.0,20000.0,357700.0,8000.0,0.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2017003840,1,0,2019.0,1.0
24.0,16.0,,3.0,0,105442.0,54890.5,0.0,51670.0,,0.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,1.0,2013004602,5,0,2019.0,1.0
55.0,9.0,,2.0,0,1011100.0,9424.0,0.0,62910.0,,0.0,1.0,2.0,2.0,,3.0,3.0,,,0.0,1.0,1.0,2015012203,1,0,2019.0,1.0
33.0,19.0,117600.0,2.0,1,3351699.0,407828.12,607072.0,75500.0,10000.0,0.0,0.0,2.0,1.0,,2.0,1.0,1.0,0.0,,1.0,1.0,2019001943,1,0,2019.0,1.0
18.0,12.0,,3.0,1,10803016.0,-87906.0,4030000.0,344470.0,,0.0,0.0,1.0,1.0,,,2.0,,,,1.0,1.0,2019022113,4,0,2019.0,0.0
60.0,9.0,,2.0,0,134950.0,27000.0,44000.0,35900.0,,1.0,1.0,2.0,2.0,,3.0,3.0,,,1.0,1.0,1.0,2019021307,1,1,2019.0,1.0
53.0,6.0,,2.0,0,7840.0,93001.75,,53440.0,,0.0,1.0,2.0,2.0,,3.0,3.0,,,0.0,2.0,2.0,2019005552,1,0,2019.0,0.0
57.0,12.0,2200.0,2.0,1,103997.0,2772.0,0.0,49044.0,,1.0,,2.0,1.0,,,,,0.0,,3.0,1.0,2013019517,2,0,2019.0,1.0
22.0,15.0,,4.0,0,178009.0,161073.5,50001.0,37320.0,,0.0,1.0,1.0,1.0,,,3.0,,,1.0,1.0,1.0,2013028012,3,0,2019.0,0.0
36.0,15.0,,2.0,1,1277950.0,305100.0,1310000.0,513400.0,15000.0,0.0,1.0,2.0,1.0,,2.0,1.0,1.0,0.0,,1.0,1.0,2017035419,2,0,2019.0,1.0
26.0,16.0,11600.0,1.0,0,675560.0,106250.0,,18152.0,,0.0,0.0,1.0,1.0,,2.0,1.0,1.0,1.0,,3.0,2.0,2013023788,31,0,2019.0,1.0
21.0,16.0,,2.0,0,968721.0,38675.0,0.0,58780.0,,0.0,0.0,1.0,1.0,,,2.0,,,,1.0,1.0,2017025369,1,0,2019.0,0.0
26.0,12.0,7200.0,3.0,1,4861479.0,157257.0,0.0,120800.0,,0.0,1.0,1.0,1.0,,5.0,3.0,,0.0,0.0,1.0,1.0,2017032643,3,0,2019.0,1.0
24.0,12.0,48000.0,4.0,0,429075.0,222002.8,105000.0,43870.0,,1.0,0.0,1.0,1.0,,,2.0,,0.0,,1.0,1.0,2019023424,2,0,2019.0,0.0
47.0,9.0,48000.0,4.0,0,53001.0,134465.19,0.0,100425.0,,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,2.0,1.0,2019012586,3,1,2019.0,0.0
40.0,9.0,30000.0,4.0,0,566386.0,107478.15,0.0,36746.0,,0.0,1.0,2.0,3.0,,3.0,3.0,,0.0,0.0,1.0,2.0,2019030618,3,0,2019.0,0.0
26.0,15.0,,2.0,1,1278416.0,59468.0,200000.0,315410.0,,1.0,1.0,1.0,1.0,,2.0,3.0,0.0,0.0,0.0,3.0,1.0,2017015747,31,0,2019.0,0.0
51.0,6.0,24000.0,3.0,0,414440.0,49440.0,0.0,37288.0,,1.0,1.0,2.0,3.0,,3.0,3.0,,0.0,0.0,1.0,2.0,2013025330,32,0,2019.0,1.0
47.0,9.0,60000.0,3.0,1,1019659.0,126000.0,,156700.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,2.0,1.0,2019026418,1,1,2019.0,1.0
30.0,12.0,36000.0,5.0,1,1644120.0,160229.0,150000.0,49617.0,,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2013022323,33,0,2019.0,0.0
41.0,12.0,23100.0,1.0,0,125303.0,53864.0,60000.0,56120.0,,1.0,1.0,3.0,2.0,,5.0,3.0,,0.0,0.0,1.0,2.0,2019021451,3,0,2019.0,1.0
20.0,15.0,15000.0,1.0,0,42965.0,34201.95,0.0,49153.0,,1.0,1.0,1.0,1.0,1.0,,4.0,,0.0,0.0,2.0,1.0,2019029255,1,1,2019.0,0.0
35.0,9.0,,1.0,0,209565.0,16323.0,0.0,30616.0,,1.0,1.0,1.0,1.0,,,3.0,,0.0,0.0,1.0,2.0,2015028237,4,0,2019.0,1.0
